it,00_0,01_0,10_0,11_0,00_1,01_1,10_1,11_1
327,0.000102217,-6.82687e-07,-6.82687e-07,0.000102719,0.000103331,-1.76992e-07,-1.76992e-07,9.83468e-05
328,0.000102831,1.2694e-07,1.2694e-07,0.000103354,0.000101591,-2.77065e-07,-2.77065e-07,9.94025e-05
329,0.000103639,-9.25465e-07,-9.25465e-07,0.00010352,0.00010196,-2.26157e-07,-2.26157e-07,0.000101639
330,0.000101235,-3.62218e-07,-3.62218e-07,0.000101796,0.00010236,9.61181e-07,9.61181e-07,0.000101423
331,0.000102971,-2.20698e-06,-2.20698e-06,0.000100723,0.000101426,2.65345e-07,2.65345e-07,0.000100473
332,0.000100726,1.26247e-06,1.26247e-06,0.000103917,0.000102133,5.0978e-07,5.0978e-07,0.000101452
333,0.000100994,-2.30152e-07,-2.30152e-07,0.000100726,9.99697e-05,3.53983e-07,3.53983e-07,0.000103069
334,0.000100731,-4.83834e-08,-4.83834e-08,9.96142e-05,0.000102624,-8.70538e-07,-8.70538e-07,0.000100719
335,0.000103035,-6.53225e-07,-6.53225e-07,0.000100151,0.000103297,7.87207e-08,7.87207e-08,0.000100607
336,0.000102975,-9.87623e-07,-9.87623e-07,0.000103919,0.000100425,5.02268e-07,5.02268e-07,0.000102335
337,0.000100569,5.90209e-08,5.90209e-08,0.000100745,0.000101881,-2.69526e-07,-2.69526e-07,0.000101854
338,0.000101617,-3.34155e-07,-3.34155e-07,0.000101871,0.000101985,-2.56147e-06,-2.56147e-06,0.000102533
339,0.000102801,2.73852e-06,2.73852e-06,0.000102879,0.000103502,-1.48619e-07,-1.48619e-07,0.000105229
340,0.000101296,-2.30385e-07,-2.30385e-07,0.000100372,0.000103452,-5.06306e-07,-5.06306e-07,0.000101044
341,0.000101086,-1.38718e-06,-1.38718e-06,0.000101814,0.000103701,8.97464e-07,8.97464e-07,0.000102045
342,0.000100395,-2.09187e-07,-2.09187e-07,0.000102927,9.92342e-05,-9.77777e-07,-9.77777e-07,0.000102034
343,0.000103262,1.55866e-07,1.55866e-07,0.000101765,0.000103007,-1.08874e-06,-1.08874e-06,0.000100062
344,0.000100761,-1.09727e-06,-1.09727e-06,0.000100515,0.000101059,9.46279e-07,9.46279e-07,0.000100939
345,0.0001005,-1.5229e-08,-1.5229e-08,0.000100367,0.000104002,8.47998e-07,8.47998e-07,0.000102082
346,0.000101349,2.19784e-06,2.19784e-06,0.000102223,0.000102521,6.526e-07,6.526e-07,0.00010353
347,0.000100068,-1.10495e-07,-1.10495e-07,0.000102518,0.000101157,4.28174e-07,4.28174e-07,0.000100211
348,0.00010135,2.72038e-06,2.72038e-06,0.000101677,0.000102804,1.34331e-06,1.34331e-06,0.000101836
349,0.000102783,-4.93888e-07,-4.93888e-07,0.000101975,0.000101612,2.92024e-07,2.92024e-07,0.000103487
350,0.000101122,3.95251e-07,3.95251e-07,0.000101501,9.95928e-05,1.07196e-06,1.07196e-06,0.000100526
351,9.94591e-05,-6.79156e-07,-6.79156e-07,0.000102371,0.000103925,-1.50839e-06,-1.50839e-06,0.000100542
352,9.97916e-05,-2.67547e-06,-2.67547e-06,0.000101283,0.000102057,1.21244e-06,1.21244e-06,0.000102271
353,0.000100213,1.6423e-06,1.6423e-06,0.000100272,0.00010521,5.31336e-07,5.31336e-07,0.000102559
354,0.00010401,-8.26143e-07,-8.26143e-07,0.000102641,0.000104002,1.79738e-07,1.79738e-07,0.000101551
355,9.99175e-05,-2.40137e-07,-2.40137e-07,0.000102585,0.000100302,9.39916e-07,9.39916e-07,0.000103413
356,0.000100272,-1.238e-06,-1.238e-06,0.000102901,0.000101396,7.69422e-07,7.69422e-07,0.000102512
357,0.000100195,1.7473e-06,1.7473e-06,0.000100252,0.000102895,9.4238e-07,9.4238e-07,0.000100135
358,9.95206e-05,9.10262e-07,9.10262e-07,9.89857e-05,0.000100506,-1.66576e-06,-1.66576e-06,0.000101782
359,0.000100269,7.05804e-07,7.05804e-07,0.000101152,0.000104613,4.69178e-07,4.69178e-07,0.000101695
360,0.000103299,-4.51735e-07,-4.51735e-07,0.000101732,0.0001026,-1.57731e-06,-1.57731e-06,0.000102992
361,0.000100667,2.17213e-07,2.17213e-07,0.000103892,0.00010095,1.54591e-06,1.54591e-06,9.96865e-05
362,0.000100274,1.06262e-06,1.06262e-06,0.000100474,0.000102638,5.92991e-07,5.92991e-07,0.000102309
363,0.000102135,1.07813e-06,1.07813e-06,0.000103362,0.000101066,7.85012e-07,7.85012e-07,0.000100258
364,0.000104474,-9.92302e-07,-9.92302e-07,0.000101371,0.000102408,2.65245e-06,2.65245e-06,0.000104121
365,0.00010374,3.47048e-07,3.47048e-07,0.000101949,0.000102438,8.23026e-07,8.23026e-07,0.000101628
366,0.000101872,6.33887e-07,6.33887e-07,0.000102091,0.000103255,9.1826e-07,9.1826e-07,0.000102645
367,0.000101652,-1.45877e-06,-1.45877e-06,0.000102975,0.000101189,4.43396e-07,4.43396e-07,0.00010398
368,0.000102007,-2.78549e-07,-2.78549e-07,0.000101689,0.000100395,1.09769e-07,1.09769e-07,0.00010125
369,0.00010417,2.48297e-06,2.48297e-06,0.000100434,0.000100293,1.9173e-07,1.9173e-07,0.000102654
370,0.000101249,8.36766e-07,8.36766e-07,0.000102102,0.000101115,1.23564e-06,1.23564e-06,0.000103719
371,0.000102364,9.05394e-07,9.05394e-07,0.000104357,0.00010301,2.04691e-06,2.04691e-06,0.000102387
372,0.000100361,-4.60643e-07,-4.60643e-07,0.00010252,0.000104102,-1.86885e-07,-1.86885e-07,0.000101195
373,0.000102359,4.26124e-07,4.26124e-07,0.000100251,0.000103829,2.46713e-07,2.46713e-07,0.000101407
374,0.000102484,-1.05144e-06,-1.05144e-06,0.000101804,0.000100937,4.78824e-07,4.78824e-07,0.000101836
375,0.000103088,1.83238e-06,1.83238e-06,0.000105054,0.000102467,1.90394e-07,1.90394e-07,0.000103094
376,0.000102125,-2.23502e-07,-2.23502e-07,0.000101738,0.000100889,9.44499e-07,9.44499e-07,0.000101181
377,0.000102672,1.8219e-07,1.8219e-07,0.000104318,0.000102671,2.15389e-06,2.15389e-06,0.000101134
378,9.85726e-05,3.50675e-07,3.50675e-07,9.99301e-05,0.000105757,-4.02016e-08,-4.02016e-08,0.000102115
379,0.000102097,8.47168e-07,8.47168e-07,0.000102866,0.000100673,-1.65118e-06,-1.65118e-06,0.000103466
380,0.000101616,-8.72097e-08,-8.72097e-08,0.000102494,0.000101985,9.38028e-07,9.38028e-07,0.00010417
381,0.00010129,-8.34229e-07,-8.34229e-07,0.000103553,0.000102451,2.76755e-07,2.76755e-07,0.000101186
382,0.000103168,-1.74064e-07,-1.74064e-07,0.00010112,0.000104357,1.06412e-07,1.06412e-07,0.000100951
383,9.98852e-05,1.22858e-07,1.22858e-07,0.000101954,0.000103469,3.22299e-07,3.22299e-07,0.000104124
384,0.000102436,1.31193e-06,1.31193e-06,0.000102268,0.000104296,1.48398e-06,1.48398e-06,0.000101544
385,0.000100517,1.14127e-07,1.14127e-07,0.000102386,0.000102352,7.57907e-07,7.57907e-07,0.000100113
386,9.76131e-05,-9.69573e-07,-9.69573e-07,0.000102456,9.82438e-05,8.85005e-07,8.85005e-07,0.000100337
387,0.000102361,2.16731e-07,2.16731e-07,0.00010062,0.000102765,-7.21547e-07,-7.21547e-07,0.000101465
388,0.000101191,-8.36105e-07,-8.36105e-07,0.000104876,0.000102991,4.2428e-07,4.2428e-07,0.000102737
389,0.000103962,-1.97821e-06,-1.97821e-06,0.000104076,0.000102055,-7.04068e-07,-7.04068e-07,0.000102475
390,0.00010293,1.28139e-06,1.28139e-06,0.000100092,0.000104286,5.39935e-08,5.39935e-08,0.000101941
391,0.000100493,-2.08863e-07,-2.08863e-07,0.000102711,0.00010231,-3.39163e-08,-3.39163e-08,9.95811e-05
392,0.000104029,2.15602e-07,2.15602e-07,0.000100871,0.000101159,-7.5878e-07,-7.5878e-07,0.000100332
393,9.95876e-05,-5.12264e-07,-5.12264e-07,0.000103259,0.000101768,-3.85249e-07,-3.85249e-07,0.000102632
394,9.83307e-05,6.77043e-07,6.77043e-07,0.000104124,0.00010372,-2.8353e-06,-2.8353e-06,0.000103126
395,0.000102371,7.84178e-08,7.84178e-08,0.000101865,0.000102469,1.80622e-06,1.80622e-06,0.000102928
396,0.000100332,-1.75516e-06,-1.75516e-06,0.000102658,0.000104161,1.18541e-06,1.18541e-06,0.000101785
397,0.000101145,4.83448e-07,4.83448e-07,0.000104598,0.000104151,-1.92986e-06,-1.92986e-06,0.000101285
398,0.000101702,-1.64073e-06,-1.64073e-06,0.000101605,0.000101308,-7.49546e-07,-7.49546e-07,0.00010187
399,0.000101258,-1.43871e-06,-1.43871e-06,0.000101639,9.9796e-05,-2.18567e-07,-2.18567e-07,0.000105527
400,0.000101473,1.91648e-08,1.91648e-08,0.000102867,0.000103123,4.09011e-07,4.09011e-07,0.000102548
